재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	dart_InterestIncomeFinanceIncome	   유효이자율법에 따른 이자수익		399,754,046			327,378,988	278,093,018
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherFinancialIncome	   기타금융이익		710,470,530			720,920,345	464,644,869
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		254,315,930			354,456,467	360,098,662
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타영업외수익		1,143,102,373			2,747,972,847	739,438,446
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherLosses	기타영업외비용		1,809,963,469			126,148,956	2,373,424,050
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	entity00350482_udf_IS_20208131781888_StatementOfComprehensiveIncomeAbstract	관계기업 손익에 대한 지분		25,473,319			10,970,645	309,886,812
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		4,527,831,908			5,528,589,549	6,250,663,149
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		658,878,252			982,279,825	829,108,409
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)		3,868,953,656			4,546,309,724	5,421,554,740
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)		0			0	0
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		3,868,953,656			4,546,309,724	5,421,554,740
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	기타포괄손익		-107,681,972			221,091,095	-649,995,785
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류되지 않는항목(세후기타포괄손익)		0			0	-475,137,553
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	      확정급여제도의 재측정손익(세후기타포괄손익)		0			0	-475,137,553
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익)		-107,681,972			221,091,095	-174,858,232
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax	      기타포괄손익-공정가치 측정 금융자산 평가손익(세후기타포괄손익)		-107,681,972			221,091,095	-174,858,232
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	총포괄손익		3,761,271,684			4,767,400,819	4,771,558,955
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)		3,820,984,914			4,522,592,636	5,366,528,104
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)		47,968,742			23,717,088	55,026,636
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToAbstract	총 포괄손익의 귀속 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent	   총 포괄손익, 지배기업의 소유주에게 귀속되는 지분		3,713,302,942			4,743,683,731	4,722,704,157
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests	   총 포괄손익, 비지배지분		47,968,742			23,717,088	48,854,798
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[045300]	성우테크론	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		422			500	605
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	매출		2,970,332,347,975			3,389,454,157,211	3,456,881,745,863
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		2,779,705,040,921			3,126,039,657,411	3,196,412,850,392
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		190,627,307,054			263,414,499,800	260,468,895,471
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비		51,484,945,830			59,527,968,687	71,872,975,862
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	dart_BadDebtExpenses	   대손상각비		2,161,592,606			-2,123,561,509	3,738,412,064
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	dart_MiscellaneousExpenses	   기타의판매비		49,323,353,224			61,651,530,196	68,134,563,798
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	entity00132992_udf_IS_201887154527819_StatementOfComprehensiveIncomeAbstract	관리비		100,988,570,127			98,043,024,769	90,347,683,734
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	entity00132992_udf_IS_20188715462457_StatementOfComprehensiveIncomeAbstract	연구개발비		32,887,194,815			32,488,719,490	22,855,045,146
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		5,266,596,282			73,354,786,854	75,393,190,729
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		5,409,848,346			6,661,456,231	6,308,906,560
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융비용		39,496,118,914			48,079,227,510	45,449,095,571
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타영업외이익		113,479,084,961			77,195,767,629	62,056,861,342
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherLosses	기타영업외비용		118,746,933,073			53,812,294,811	68,120,705,284
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	entity00132992_udf_IS_201887165449982_StatementOfComprehensiveIncomeAbstract	지분법투자이익(손실)		-3,353,640,586			-6,274,988,840	2,825,976,690
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	entity00132992_udf_IS_2020810105057971_StatementOfComprehensiveIncomeAbstract	관계기업 및 공동기업투자 손상차손		1,361,313,929			0	3,566,603,960
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	entity00132992_udf_IS_20188995720430_StatementOfComprehensiveIncomeAbstract	관계기업 및 공동기업투자 처분이익(손실)		-25,939,354			5,972,584,399	-1,059,038,163
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		-38,828,416,267			55,018,083,952	28,389,492,343
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		24,050,696,563			25,516,570,428	9,843,478,154
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		-62,879,112,830			29,501,513,524	18,546,014,189
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	기타포괄손익		416,724,163			10,026,400,180	-16,221,995,796
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익)		-9,913,774,516			18,353,613,566	-3,166,393,869
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표	[015750]	성우하이텍	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax	      지분법자본변동		-336,567,933			1,697,875,925	-659,282,394
